blob_name,gender,age,emotion_class,emotion_subclass
negative/disgusted/971a6b6e-2f75-4fb4-a004-6f0a5e3fa147.wav,F,64.0,negative,disgusted
negative/disgusted/596c3b4d-0fc3-4daf-b880-919c6a010837.wav,F,64.0,negative,disgusted
negative/disgusted/6177561f-215e-48dd-b392-7dd397908d9b.wav,F,64.0,negative,disgusted
negative/disgusted/493b577b-af5d-4446-8746-28f0398c8027.wav,F,64.0,negative,disgusted
negative/disgusted/00cbceeb-e55b-4c21-b925-f8dbc7299b19.wav,F,64.0,negative,disgusted
negative/disgusted/e2cf4280-04c6-4741-ac5c-d7edb8433cb7.wav,F,64.0,negative,disgusted
negative/disgusted/9c229caf-f79a-4791-b952-e2f10c612b88.wav,F,64.0,negative,disgusted
negative/disgusted/769fe942-3454-4119-98ff-6307d8b6b38c.wav,F,64.0,negative,disgusted
negative/disgusted/7fefbbca-4e02-4607-ab39-99e11bc4a70a.wav,F,64.0,negative,disgusted
negative/disgusted/d70ffbd0-32ea-4836-bb84-b3c00866822b.wav,F,64.0,negative,disgusted
negative/disgusted/586389a6-45f1-4d59-95c1-8e97bc2156e0.wav,F,64.0,negative,disgusted
negative/disgusted/dfbc6bc4-02ae-4322-bc42-362125726e53.wav,F,64.0,negative,disgusted
negative/disgusted/535c6e50-5ff6-4cff-aa62-87618651643b.wav,F,64.0,negative,disgusted
negative/disgusted/4e07067d-1815-436d-b122-3c78d082023d.wav,F,64.0,negative,disgusted
negative/disgusted/00290763-f445-4559-9e46-98af1769929f.wav,F,64.0,negative,disgusted
negative/disgusted/a73d7ae1-89e2-4549-8128-4779e14e7fb0.wav,F,64.0,negative,disgusted
negative/disgusted/ec7ebd7b-bef6-409e-8257-854eaa34b5b1.wav,F,64.0,negative,disgusted
negative/disgusted/d7f87283-3ff1-493d-8b68-7a268667debe.wav,F,64.0,negative,disgusted
negative/disgusted/721cddd6-141f-475c-962a-5770724ad042.wav,F,64.0,negative,disgusted
negative/disgusted/faf84087-b0b6-4676-8ef1-49a9405a36a3.wav,F,64.0,negative,disgusted
negative/disgusted/6683d4be-8d6c-4b68-9b42-e004224afe27.wav,F,64.0,negative,disgusted
negative/disgusted/c499e60f-425c-4221-be27-939e015072c4.wav,F,64.0,negative,disgusted
negative/disgusted/28c842e1-8143-4c89-9ec0-426e2937bf03.wav,F,64.0,negative,disgusted
negative/disgusted/f3a60b28-4bee-460e-85c8-16ecd5a9a3db.wav,F,64.0,negative,disgusted
negative/disgusted/977b8f27-960d-460d-873b-079c5276830e.wav,F,64.0,negative,disgusted
negative/disgusted/c8238223-629c-4642-a3d4-92e572c8d315.wav,F,64.0,negative,disgusted
negative/disgusted/79d5b388-97c0-4fc1-a83a-f4fda381f836.wav,F,64.0,negative,disgusted
negative/disgusted/e10d7d59-55ff-4869-ad7a-cd4cc88770d7.wav,F,64.0,negative,disgusted
negative/disgusted/02650604-94e0-4705-bc0e-099335a1f8eb.wav,F,64.0,negative,disgusted
negative/disgusted/931a6805-49d8-4a61-b93e-5cf4376decc2.wav,F,64.0,negative,disgusted
negative/disgusted/84af9225-c833-4fa5-bb55-159736b80305.wav,F,64.0,negative,disgusted
negative/disgusted/9bbe64bf-824a-41e0-8f40-8c768c120b13.wav,F,64.0,negative,disgusted
negative/disgusted/ae9660d8-2b05-4148-ba70-65747b1d17d8.wav,F,64.0,negative,disgusted
negative/disgusted/3841dc09-ee9e-4450-b3df-3fece6aa48df.wav,F,64.0,negative,disgusted
negative/disgusted/cc6e856a-8397-458d-a243-a3fa561f4a8c.wav,F,64.0,negative,disgusted
negative/disgusted/f8755934-cb90-433f-b2ac-a69746756f20.wav,F,64.0,negative,disgusted
negative/disgusted/ef6b588a-a4dc-4158-a766-ce9c540996cf.wav,F,64.0,negative,disgusted
negative/disgusted/b96b557f-ac6c-408c-843f-2a085691a072.wav,F,64.0,negative,disgusted
negative/disgusted/bf25363b-eaf7-4973-8255-e1206bf0f516.wav,F,64.0,negative,disgusted
negative/disgusted/0624936b-8eb1-419e-b49f-dc831074a4f7.wav,F,64.0,negative,disgusted
negative/disgusted/49969e50-8315-459f-a4ea-e8c96bf821bb.wav,F,64.0,negative,disgusted
negative/disgusted/580d91e1-c433-43a6-9ac3-77422cd8b3c5.wav,F,64.0,negative,disgusted
negative/disgusted/2fe71551-c5c6-4662-b0f4-db54532efe65.wav,F,64.0,negative,disgusted
negative/disgusted/e21a3bd0-6807-4233-931b-1f3fa5e74dee.wav,F,64.0,negative,disgusted
negative/disgusted/d0d78229-4324-47f7-9423-d98d21b86e20.wav,F,64.0,negative,disgusted
negative/disgusted/8a26a9e0-8e91-439e-ab52-b2294f384906.wav,F,64.0,negative,disgusted
negative/disgusted/7ba1aa44-6695-4ae4-992a-f65dee2d5858.wav,F,64.0,negative,disgusted
negative/disgusted/333ac946-82f9-4a01-926b-d4a45e6a886e.wav,F,64.0,negative,disgusted
negative/disgusted/0fa5893f-935b-4308-a544-58f00bf6fe03.wav,F,64.0,negative,disgusted
negative/disgusted/b9ebbbc7-7228-4125-bb7c-a1d0f5f074fc.wav,F,64.0,negative,disgusted
negative/disgusted/ad1a4b05-3b2a-47a9-8712-877a40f0071a.wav,F,64.0,negative,disgusted
negative/disgusted/2f986a3b-78b9-49da-aea9-35f07ef82ab7.wav,F,64.0,negative,disgusted
negative/disgusted/630a5ce0-43a5-4cdb-a90f-2c35f6a73992.wav,F,64.0,negative,disgusted
negative/disgusted/29254d63-52dd-4602-a25b-3b54c318333e.wav,F,64.0,negative,disgusted
negative/disgusted/5dff512a-7ce8-4dd3-b063-20a86749a466.wav,F,64.0,negative,disgusted
negative/disgusted/c2d379c3-7feb-4089-b562-4a7f70a00a8b.wav,F,64.0,negative,disgusted
negative/disgusted/46cb4c47-8a7c-42bc-b51d-f2267f337fed.wav,F,64.0,negative,disgusted
negative/disgusted/ef391a4d-2e22-40e4-82f0-4ddb6660c0a9.wav,F,64.0,negative,disgusted
negative/disgusted/ae264134-69a6-42f8-b654-6f2d5cb02198.wav,F,64.0,negative,disgusted
negative/disgusted/91838c44-f5f7-41e5-a666-37f2b28ce45b.wav,F,64.0,negative,disgusted
negative/disgusted/76d1de2a-6aed-4e18-a62c-a5373a2bde5a.wav,F,64.0,negative,disgusted
negative/disgusted/c517c0fd-959b-4ba8-8cc4-86c846801517.wav,F,64.0,negative,disgusted
negative/disgusted/242e0cd5-c22f-4aa3-8df9-f42645f17ffb.wav,F,64.0,negative,disgusted
negative/disgusted/0a6140e9-8589-49a3-921e-1cfbb40a8225.wav,F,64.0,negative,disgusted
negative/disgusted/7f8ae704-bf19-4587-a3dc-fc8de0cd5d26.wav,F,64.0,negative,disgusted
negative/disgusted/9b222b1b-c92a-475a-9299-9dbd3e376aea.wav,F,64.0,negative,disgusted
negative/disgusted/532c3682-fd5f-493d-a066-4d26e1fc7915.wav,F,64.0,negative,disgusted
negative/disgusted/f6452fd1-5ddc-474b-98fd-9b0de9b8e419.wav,F,64.0,negative,disgusted
negative/disgusted/0959fe5b-1183-4e18-9228-5bb8db6ba31f.wav,F,64.0,negative,disgusted
negative/disgusted/4d4cf5eb-70b4-4092-a804-d747aa53a560.wav,F,64.0,negative,disgusted
negative/disgusted/26e9e5bf-e20f-4252-919f-bc504dea3a86.wav,F,64.0,negative,disgusted
negative/disgusted/26c1a3ba-633e-4128-9a05-4bfe82d3311e.wav,F,64.0,negative,disgusted
negative/disgusted/3ad83c52-7f34-4768-9f0d-f7564d6827b6.wav,F,64.0,negative,disgusted
negative/disgusted/ac4656f6-f8d7-4721-b585-28a4b2c4278b.wav,F,64.0,negative,disgusted
negative/fearful/75ccb6ae-1995-4448-bdde-c470a66e2f88.wav,F,64.0,negative,fearful
negative/fearful/62f284be-88c2-45d7-b866-f3801e9188c7.wav,F,64.0,negative,fearful
negative/fearful/5ea013f7-fec8-4dd5-8373-9d70d0806028.wav,F,64.0,negative,fearful
negative/fearful/8be19dc2-829e-4aa1-af85-72085b670be0.wav,F,64.0,negative,fearful
negative/fearful/ab5e4d24-dd5b-41d2-afff-4e0623246047.wav,F,64.0,negative,fearful
negative/fearful/a342ab9e-c006-4b7f-ade7-3d51d88fcc1a.wav,F,64.0,negative,fearful
negative/fearful/86442b63-7428-4f13-86d2-0402e9954195.wav,F,64.0,negative,fearful
negative/fearful/28569361-cbef-4409-a422-d5673e2dc3d4.wav,F,64.0,negative,fearful
negative/fearful/6ff8d321-faa0-44a6-aa99-8ddfb2a26046.wav,F,64.0,negative,fearful
negative/fearful/940cf085-7817-4bb8-b2d5-b27b232c902c.wav,F,64.0,negative,fearful
negative/fearful/92a2e7b6-f546-4c23-9e9f-e9418e8ff9c6.wav,F,64.0,negative,fearful
negative/fearful/8c986681-2e1c-47b0-8656-b3fb37775778.wav,F,64.0,negative,fearful
negative/fearful/65255378-3d06-4538-9eee-80e365040f73.wav,F,64.0,negative,fearful
negative/fearful/877ab3be-6d04-422d-a365-81e076f810b7.wav,F,64.0,negative,fearful
negative/fearful/338738b3-b5b8-4578-ac27-71078486595f.wav,F,64.0,negative,fearful
negative/fearful/a019a97b-8486-4ce8-b8c6-8470feaa015f.wav,F,64.0,negative,fearful
negative/fearful/98537a4a-e38e-4b14-a3ed-a25d84351bd4.wav,F,64.0,negative,fearful
negative/fearful/72c2e6c3-3227-4799-bae4-5a7fad7b40a0.wav,F,64.0,negative,fearful
negative/fearful/e06c3bcb-f38c-49a3-852b-ca9b1af2b2dc.wav,F,64.0,negative,fearful
negative/fearful/304667c4-2920-4c4e-8dd1-d5ab7881a0e8.wav,F,64.0,negative,fearful
negative/fearful/0329d697-4ccc-43ba-904e-1cb3435ceb0d.wav,F,64.0,negative,fearful
negative/fearful/a744232d-afb7-4088-9f29-c04881bd627b.wav,F,64.0,negative,fearful
negative/fearful/63912aa5-8741-4b88-b7d7-6108774a1349.wav,F,64.0,negative,fearful
negative/fearful/eca2705a-6f9d-48cf-883f-ee6cfb69c2de.wav,F,64.0,negative,fearful
negative/fearful/d7100d2d-1981-4250-bca8-41fc5571e67d.wav,F,64.0,negative,fearful
negative/fearful/930df3f2-487e-41a6-aa75-79a3e52d3862.wav,F,64.0,negative,fearful
negative/fearful/cd4278d9-a685-420f-8778-acc707d0700b.wav,F,64.0,negative,fearful
negative/fearful/66650b93-15bb-40e1-bc6d-0657ff38304b.wav,F,64.0,negative,fearful
negative/fearful/fb62cc9a-3572-423d-a897-fb3e58176ec7.wav,F,64.0,negative,fearful
negative/fearful/446f307b-7491-4b6c-ba70-85b92da8a0d1.wav,F,64.0,negative,fearful
negative/fearful/e025e668-27ad-40ef-bc8d-7dfe45e7aca0.wav,F,64.0,negative,fearful
negative/fearful/a79c3d8a-3bab-46f0-94ca-8c3f965d2048.wav,F,64.0,negative,fearful
negative/fearful/2539851e-84ba-426d-952d-66104032aa6b.wav,F,64.0,negative,fearful
negative/fearful/e8829197-e107-4715-b9ee-0a7368059645.wav,F,64.0,negative,fearful
negative/fearful/e5964de5-3491-4fc8-819e-de69e188849e.wav,F,64.0,negative,fearful
negative/fearful/9b4eec17-1bd2-4004-a6ad-f092deab708f.wav,F,64.0,negative,fearful
negative/fearful/deef9e24-2703-48df-a807-a424617a693e.wav,F,64.0,negative,fearful
negative/fearful/e2c2e2e9-1563-4b87-97fa-4a033222230e.wav,F,64.0,negative,fearful
negative/fearful/6e116714-671b-494c-bf36-90d3269070da.wav,F,64.0,negative,fearful
negative/fearful/fbeefd9c-c5d5-4900-b89f-831b271670eb.wav,F,64.0,negative,fearful
negative/fearful/6eec04ea-0b90-447c-92c8-4f8b14bb7133.wav,F,64.0,negative,fearful
negative/fearful/e3936c61-95e4-4111-a9e0-515dda47c23a.wav,F,64.0,negative,fearful
negative/fearful/da7224d4-4264-4de3-94dd-57778acdcf36.wav,F,64.0,negative,fearful
negative/fearful/a19d5f43-2fa4-485d-b68a-97fd192ba988.wav,F,64.0,negative,fearful
negative/fearful/da2372ab-416c-4e69-bb7d-7017d0847de3.wav,F,64.0,negative,fearful
negative/fearful/5063861b-ee1a-4ff5-b796-e57f8dcd4098.wav,F,64.0,negative,fearful
negative/fearful/70aff307-1c32-425a-81d4-bf33c1cb0010.wav,F,64.0,negative,fearful
negative/fearful/1bd41137-8bb6-4c14-a720-d042df8bbae9.wav,F,64.0,negative,fearful
negative/fearful/6752ea8e-0f91-43e3-a236-926319c11ee1.wav,F,64.0,negative,fearful
negative/fearful/fdc5dde7-0e12-4b3a-93cb-b7dda01b1311.wav,F,64.0,negative,fearful
negative/fearful/06796b18-dbde-4cc3-a4bf-107b2ead2362.wav,F,64.0,negative,fearful
negative/fearful/8a253440-0ca2-4540-b3f5-b23bf9a3df04.wav,F,64.0,negative,fearful
negative/fearful/24b3f509-7e0b-4596-b8d6-004b270cb7f3.wav,F,64.0,negative,fearful
negative/fearful/f2920b35-2a8e-4ba5-9183-7eca1689b401.wav,F,64.0,negative,fearful
negative/fearful/d7162f0a-49c4-4bb1-9d4c-c08dbdb9c84a.wav,F,64.0,negative,fearful
negative/fearful/6303289f-db72-4e3e-a6ce-d360104498bf.wav,F,64.0,negative,fearful
negative/fearful/e401e11c-1036-432c-a170-3663716f5b00.wav,F,64.0,negative,fearful
negative/fearful/5a47ab95-2485-42cb-a0e1-9efa0cc5e8be.wav,F,64.0,negative,fearful
negative/fearful/34861872-2497-4a2b-962c-4c0e0fa31835.wav,F,64.0,negative,fearful
negative/fearful/c4430066-fe6b-42d8-8ef1-08470430b1e6.wav,F,64.0,negative,fearful
negative/fearful/5e3f39cd-e712-4dec-a168-079a74f3038d.wav,F,64.0,negative,fearful
negative/fearful/490ac03c-bede-4d1a-8171-3d472ed765fe.wav,F,64.0,negative,fearful
negative/fearful/5cff3d9e-25cb-410d-8dae-79e517851a95.wav,F,64.0,negative,fearful
negative/fearful/02b36201-b65c-4f97-8061-6da3da272ef1.wav,F,64.0,negative,fearful
negative/fearful/49d3b74b-8951-403b-8937-aa5449d2366f.wav,F,64.0,negative,fearful
negative/fearful/16fca3c2-201b-482d-9b52-4adeb89eb178.wav,F,64.0,negative,fearful
negative/fearful/dca6d3e3-7294-4ee5-939b-cbc82e6aba80.wav,F,64.0,negative,fearful
negative/fearful/aeb0a8f2-ee59-403e-a9e9-fce7392cdd2b.wav,F,64.0,negative,fearful
negative/fearful/031ceb1b-7f92-48dd-9595-0456657862ea.wav,F,64.0,negative,fearful
negative/fearful/bee09cfc-e861-4b0a-a5fd-a0ce62eb7808.wav,F,64.0,negative,fearful
negative/fearful/1e18ba91-4c6d-4a03-80cd-7c8a62404f58.wav,F,64.0,negative,fearful
negative/fearful/ea896575-8a72-4a1c-aae6-05049065bc64.wav,F,64.0,negative,fearful
negative/fearful/34310256-f402-486b-a596-8f53db4a4374.wav,F,64.0,negative,fearful
negative/fearful/28965679-9138-43d6-aed7-644690fcd4cb.wav,F,64.0,negative,fearful
negative/fearful/9b7f14db-a4d7-4266-b9d0-ea05232829e8.wav,F,64.0,negative,fearful
negative/fearful/87061421-04c4-4e64-8564-35f5d5f23a53.wav,F,64.0,negative,fearful
negative/fearful/a7404e60-3707-48a9-9309-f108908fdead.wav,F,64.0,negative,fearful
negative/fearful/e39e1e72-d8fa-466f-adea-e745764516e1.wav,F,64.0,negative,fearful
negative/fearful/5e15dfc5-ad59-46dc-85ee-6e981c57deda.wav,F,64.0,negative,fearful
negative/fearful/f0f2e397-0477-46ae-ad56-5092ede720a5.wav,F,64.0,negative,fearful
negative/fearful/df45c1cc-0f88-4fec-b620-4294d5da007e.wav,F,64.0,negative,fearful
negative/fearful/4b318cc2-dd8a-41c5-9e34-be79ca6bb53e.wav,F,64.0,negative,fearful
negative/fearful/98f6e5ad-ec0e-4c4f-92ea-2ac9ed9bd240.wav,F,64.0,negative,fearful
negative/fearful/a26dfd97-d5fa-4c81-91ac-cb68d5f9418a.wav,F,64.0,negative,fearful
negative/fearful/44ee3436-1d71-4069-b9fe-6cc08fcd97ee.wav,F,64.0,negative,fearful
negative/fearful/b9e568a5-1c2c-4eee-9795-b4c6ff3a3e00.wav,F,64.0,negative,fearful
negative/fearful/460a36e5-7637-4c36-be5d-0bab07153bb5.wav,F,64.0,negative,fearful
negative/fearful/8d89ef02-0715-405a-916f-718b30243a9a.wav,F,64.0,negative,fearful
negative/fearful/c3d102db-51ac-4d6d-94a2-aec018c819b4.wav,F,64.0,negative,fearful
negative/fearful/514b5224-0e31-463a-8fba-5e58cbf10d84.wav,F,64.0,negative,fearful
negative/fearful/7e9ddc6d-481b-44df-a983-1c7da8625e60.wav,F,64.0,negative,fearful
negative/fearful/4778bfc8-b037-4e17-be97-bad86b037873.wav,F,64.0,negative,fearful
negative/fearful/f22a425e-6b04-49b2-b201-b21d649f9bb9.wav,F,64.0,negative,fearful
negative/fearful/db6aa806-5896-4dc9-b6e0-aee47217dd8d.wav,F,64.0,negative,fearful
negative/fearful/f1e60dba-1307-4607-a597-1084b7197307.wav,F,64.0,negative,fearful
negative/fearful/558f1a7f-b667-453b-80c0-184c6793227f.wav,F,64.0,negative,fearful
negative/fearful/ea019767-cbab-428e-8d3b-2e867363f330.wav,F,64.0,negative,fearful
negative/fearful/7809f8cf-8333-43fe-bdf2-3514db2af0a5.wav,F,64.0,negative,fearful
negative/fearful/e00b1cb4-79f1-4650-9b94-bbab4fef0e27.wav,F,64.0,negative,fearful
negative/fearful/03433456-a20d-4a05-8294-9439c0b05e61.wav,F,64.0,negative,fearful
negative/fearful/9c53be2d-795f-4a0f-9764-b4bb50ff03b4.wav,F,64.0,negative,fearful
negative/fearful/9c3fbd7c-3628-48ff-9a03-a2b20a487909.wav,F,64.0,negative,fearful
negative/fearful/269b0257-b230-406d-9fef-1fb601b5af99.wav,F,64.0,negative,fearful
negative/fearful/640420da-a6b7-46b7-87e2-d87125708ead.wav,F,64.0,negative,fearful
negative/fearful/20933f97-b4fd-4f85-9cf4-b092a1b7bc3c.wav,F,64.0,negative,fearful
negative/fearful/22f4bfb8-6dc1-4f8c-b579-1d3371ac04d4.wav,F,64.0,negative,fearful
negative/fearful/1b872dbf-a86f-4a51-a5d0-c0f167775c66.wav,F,64.0,negative,fearful
negative/fearful/46b336fb-242d-4b97-9e12-0d1b6301712e.wav,F,64.0,negative,fearful
negative/fearful/997cb016-609b-4620-815c-770c17db29f7.wav,F,64.0,negative,fearful
negative/fearful/69634d5d-72d6-45d0-bdf0-154a646787eb.wav,F,64.0,negative,fearful
negative/fearful/ee9e27d9-fdfd-4508-8258-9edfc8b3aee9.wav,F,64.0,negative,fearful
negative/fearful/0c6a9994-4103-45c7-aed3-e2298ae1cc3b.wav,F,64.0,negative,fearful
negative/fearful/4588f6ce-d0e0-452e-83d6-08721f15f1a6.wav,F,64.0,negative,fearful
negative/fearful/8ca47cd5-d962-46d3-babe-22c9b93b2d39.wav,F,64.0,negative,fearful
negative/fearful/fce19f3a-8ce0-498d-b428-9ba4612771ec.wav,F,64.0,negative,fearful
negative/fearful/7347228b-6525-454a-bba0-500516be8fa8.wav,F,64.0,negative,fearful
negative/fearful/0cbd9640-9e40-4713-a3d9-e37446400ef3.wav,F,64.0,negative,fearful
negative/fearful/16a9dbeb-1db0-4a6b-8413-92fab90c2659.wav,F,64.0,negative,fearful
negative/fearful/c4d3a990-09fc-4715-b0c3-7abf446a6e49.wav,F,64.0,negative,fearful
negative/fearful/279de653-ec48-4880-af3a-2462c672daa5.wav,F,64.0,negative,fearful
negative/fearful/bafea2e0-8a33-4939-9cad-fcde6d768d13.wav,F,64.0,negative,fearful
negative/fearful/ade43edc-a562-4a54-a14c-1e87358324ba.wav,F,64.0,negative,fearful
negative/fearful/b564c227-d44f-4a4c-9c72-26d5ae430891.wav,F,64.0,negative,fearful
negative/fearful/7f32af6a-227d-4c39-9e7b-63cff5394142.wav,F,64.0,negative,fearful
negative/fearful/ca6fb04d-6b61-4840-8128-4fc8bd4e9888.wav,F,64.0,negative,fearful
negative/fearful/46e807fe-d928-4932-a5cd-486186067a4b.wav,F,64.0,negative,fearful
negative/fearful/8e157cb7-f751-4918-89a3-7806134261cf.wav,F,64.0,negative,fearful
negative/fearful/3bd577dc-4745-4918-a182-ce13443ddb93.wav,F,64.0,negative,fearful
negative/fearful/b22b849d-d655-4407-9814-e426816299d7.wav,F,64.0,negative,fearful
negative/fearful/3d2be54b-65be-4d06-90c1-fcab1833b6bf.wav,F,64.0,negative,fearful
negative/fearful/926990f7-d86a-4cbd-875b-3931a61da83c.wav,F,64.0,negative,fearful
negative/fearful/a7b35288-5103-4f06-80d1-f28cd333dfe9.wav,F,64.0,negative,fearful
negative/fearful/a1afd527-36ed-4285-93f0-1efe1fbe0557.wav,F,64.0,negative,fearful
negative/fearful/4159a7d3-c84f-48fb-b1e5-18f357688e91.wav,F,64.0,negative,fearful
negative/fearful/62ed6a98-611a-4b9a-ba2a-efa4f6b5590e.wav,F,64.0,negative,fearful
negative/fearful/8ecce917-54f5-4161-a425-138bedfd8673.wav,F,64.0,negative,fearful
negative/fearful/83c13762-cfdf-4e8b-8651-178b3d7ddc03.wav,F,64.0,negative,fearful
negative/fearful/266dd353-9819-4711-831f-96a9c43e29aa.wav,F,64.0,negative,fearful
negative/fearful/c12e1fbc-ace8-4883-8a42-855f5825999a.wav,F,64.0,negative,fearful
negative/fearful/372d4494-912c-463e-bf87-dc70509d758c.wav,F,64.0,negative,fearful
negative/fearful/d9dea61d-474f-48c9-ba42-511932a1fdfe.wav,F,64.0,negative,fearful
negative/fearful/e6570f95-9b9d-4037-9078-8a364d5a78ea.wav,F,64.0,negative,fearful
negative/fearful/46f89cd3-f064-4191-95ad-bea632a6969f.wav,F,64.0,negative,fearful
negative/fearful/b4e065e7-5d80-45b1-ab05-817465609a90.wav,F,64.0,negative,fearful
negative/fearful/df23f548-14a6-4e0e-8a66-101a8bf4bfb2.wav,F,64.0,negative,fearful
negative/fearful/543d0ab2-083d-4747-a574-706c5690675e.wav,F,64.0,negative,fearful
negative/fearful/4bd65dff-667e-4d7e-8650-1991e68ee4c6.wav,F,64.0,negative,fearful
negative/fearful/54a92071-8b65-48ae-a086-b89e4f1e35ed.wav,F,64.0,negative,fearful
negative/fearful/add3d798-5a19-4069-aa14-f73d6938fe48.wav,F,64.0,negative,fearful
negative/fearful/7a7cfe94-ba6b-4c2b-b4ba-d072fa264c58.wav,F,64.0,negative,fearful
negative/fearful/c9030ac8-60d5-42db-9513-b2a77a7b0382.wav,F,64.0,negative,fearful
negative/fearful/e3461ab5-7901-4514-85f2-fb3428bbf81d.wav,F,64.0,negative,fearful
negative/fearful/d8a32305-d49b-4bcf-bcbc-6a82fc5925eb.wav,F,64.0,negative,fearful
negative/fearful/dcdfe904-7dda-4dd1-a9cc-4227a60aa3db.wav,F,64.0,negative,fearful
negative/fearful/b2005f03-d332-4724-a2da-9b3ab03715dc.wav,F,64.0,negative,fearful
negative/fearful/4ae2e8b6-1fd6-4e70-a8a5-8bbd0a2b76a6.wav,F,64.0,negative,fearful
negative/fearful/31584f36-4b34-4d19-8819-f0071d166942.wav,F,64.0,negative,fearful
negative/fearful/2177f603-da57-4d3c-aa24-2727ab577cf0.wav,F,64.0,negative,fearful
negative/fearful/b9a3ffa3-0cdc-42ee-8825-5b41dd73fed4.wav,F,64.0,negative,fearful
negative/fearful/579a7d4a-cace-461b-b21d-7a398b88dcc2.wav,F,64.0,negative,fearful
negative/fearful/5db7ed15-3604-4a63-bd19-b02d0f2202fb.wav,F,64.0,negative,fearful
negative/fearful/8cf031e8-1791-401c-b7f9-8958044fea31.wav,F,64.0,negative,fearful
negative/fearful/bffafeb7-e8f8-4a2f-8516-e4a2129af35f.wav,F,64.0,negative,fearful
negative/fearful/1fa9c534-a1e4-4a76-befa-6971f7ef50b5.wav,F,64.0,negative,fearful
negative/fearful/21ae9112-cd01-411d-896a-91d33af9dc87.wav,F,64.0,negative,fearful
negative/fearful/65c1785a-9a25-4764-a7b7-b3f3a31e4024.wav,F,64.0,negative,fearful
negative/fearful/d9e84381-3c7a-4454-9c4d-fa31adeb87dc.wav,F,64.0,negative,fearful
negative/fearful/41f73ac8-6005-428a-a335-68f000065a83.wav,F,64.0,negative,fearful
negative/fearful/b8749100-52a4-4379-94c4-e090ecd6d408.wav,F,64.0,negative,fearful
negative/fearful/467c84ca-d3d1-4509-a207-5a1fd4bd6eef.wav,F,64.0,negative,fearful
negative/fearful/e6bf7920-b53a-4b78-b072-259174af7193.wav,F,64.0,negative,fearful
negative/fearful/06f61695-cda9-4073-af9c-5ddb86bf293a.wav,F,64.0,negative,fearful
negative/fearful/493d12ca-fd61-4e08-869d-6bf7865f61c8.wav,F,64.0,negative,fearful
negative/fearful/bd66c2bc-0dd6-44fd-b5af-11f8b86a1886.wav,F,64.0,negative,fearful
negative/fearful/36691719-9521-492f-bc07-e734ae4e5d0b.wav,F,64.0,negative,fearful
negative/fearful/65d61dc6-934a-4df7-82d6-268bce202686.wav,F,64.0,negative,fearful
negative/fearful/88d028ff-7875-4b20-99d7-315f0d56b4f0.wav,F,64.0,negative,fearful
negative/fearful/bae7a073-f788-4244-8fa1-c1afa92557b5.wav,F,64.0,negative,fearful
negative/fearful/be67e536-c844-4e15-816d-83a7633ba799.wav,F,64.0,negative,fearful
negative/fearful/b50dcfd1-46db-46e1-a700-1665d67931d1.wav,F,64.0,negative,fearful
negative/fearful/811ebbae-592a-49d2-bb7f-bedf041aeb94.wav,F,64.0,negative,fearful
negative/fearful/76500e83-ca26-44d2-84a3-f2e061a182b4.wav,F,64.0,negative,fearful
negative/fearful/cc9afe0e-4cf4-4b16-be43-24ee1b68e0da.wav,F,64.0,negative,fearful
negative/fearful/44555813-857e-458d-9827-4ef2a73310b3.wav,F,64.0,negative,fearful
negative/fearful/d4c485dd-20dc-40fb-b555-fff3a054a304.wav,F,64.0,negative,fearful
negative/fearful/f25d0af1-3acb-4c70-9d76-378c77e2eb08.wav,F,64.0,negative,fearful
negative/fearful/939ea6a0-970a-4a40-a592-79926c93de6f.wav,F,64.0,negative,fearful
negative/fearful/94b190d9-a30c-418f-8f38-b91c644a372d.wav,F,64.0,negative,fearful
negative/fearful/05789828-cedd-4201-a0f4-d40ca295676b.wav,F,64.0,negative,fearful
negative/fearful/507a2452-e9a3-4cad-8ddf-28c0414f4853.wav,F,64.0,negative,fearful
negative/fearful/fde9d730-673d-4af9-9891-1cb479b8104e.wav,F,64.0,negative,fearful
negative/fearful/c822f42c-3e59-4e86-b53d-897cff9cb686.wav,F,64.0,negative,fearful
negative/fearful/ceedf079-1cfe-41a5-bf5b-f7136e724723.wav,F,64.0,negative,fearful
negative/fearful/ff71e261-ddc5-427e-846c-f935ed9e55c4.wav,F,64.0,negative,fearful
negative/fearful/8ad74c1f-d68e-492f-a5aa-0ec33e5a583b.wav,F,64.0,negative,fearful
negative/fearful/26361d35-e5a9-4ed4-9caf-6d23929dd2df.wav,F,64.0,negative,fearful
negative/fearful/43ec2cda-2cb5-4121-a67b-684ce2965fce.wav,F,64.0,negative,fearful
negative/fearful/93b71646-5883-460f-99d3-77e8def295d9.wav,F,64.0,negative,fearful
negative/fearful/efa8b226-39f5-456c-8204-2af8ba533a3c.wav,F,64.0,negative,fearful
negative/fearful/62563171-fb08-48ce-9d08-573f47526ac4.wav,F,64.0,negative,fearful
positive/happy/41f55522-384b-4339-b14d-9c5800c9ea21.wav,F,64.0,positive,happy
positive/happy/628ff28d-0d07-43f9-b877-dfc91434b2e0.wav,F,64.0,positive,happy
positive/happy/02178435-51c1-43e6-9d01-7151663fab24.wav,F,64.0,positive,happy
positive/happy/e457652c-706b-4830-b440-42d5934d510e.wav,F,64.0,positive,happy
positive/happy/4ddc1988-5a3b-41bb-aaba-821880014b90.wav,F,64.0,positive,happy
